Store,Dept,Date,Weekly_Sales,IsHoliday,
4,38,3/2/2012,85754.8,FALSE,
4,38,3/9/2012,86432.14,FALSE,
4,38,3/16/2012,80676.03,FALSE,
4,38,3/23/2012,93213.85,FALSE,
4,38,3/30/2012,86831.51,FALSE,
4,38,4/6/2012,87204.79,FALSE,
4,38,4/13/2012,78019.76,FALSE,
4,38,4/20/2012,78068.98,FALSE,
4,38,4/27/2012,81864.68,TRUE,
4,38,5/4/2012,83048.71,FALSE,
4,38,5/11/2012,75799.1,FALSE,
4,38,5/18/2012,73877.09,FALSE,
4,38,5/25/2012,77198.78,FALSE,
4,38,6/1/2012,70703.96,TRUE,
4,38,6/8/2012,76209.49,FALSE,
4,38,6/15/2012,84257.5,FALSE,
4,38,6/22/2012,74936.41,FALSE,
4,38,6/29/2012,71166.97,FALSE,
4,38,7/6/2012,69830.68,FALSE,
4,38,7/13/2012,78939.97,TRUE,
4,38,7/20/2012,82621.42,FALSE,
4,38,7/27/2012,67954.65,FALSE,
4,38,8/3/2012,78542.33,FALSE,
4,38,8/10/2012,80655.97,FALSE,
4,38,8/17/2012,72189.67,FALSE,
4,38,8/24/2012,68651.79,FALSE,
4,38,8/31/2012,77293.84,FALSE,
4,38,9/7/2012,70558.37,FALSE,
4,38,9/14/2012,80098.77,FALSE,
4,38,9/21/2012,73898.95,FALSE,
4,38,9/28/2012,71725.36,FALSE,
4,38,10/5/2012,86611,FALSE,
4,38,10/12/2012,72207.86,FALSE,
4,38,10/19/2012,67825.56,FALSE,
4,38,10/26/2012,78355.42,FALSE,
4,38,12/10/2010,1.56,FALSE,
4,38,2/5/2010,87370.88,FALSE,
4,38,2/12/2010,82453.2,FALSE,
4,38,2/19/2010,83546.43,FALSE,
4,38,2/26/2010,83254.38,FALSE,
4,38,3/5/2010,86455.64,FALSE,
4,38,3/12/2010,82447.36,FALSE,
4,38,3/19/2010,77594.83,FALSE,
4,38,3/26/2010,73442.73,FALSE,
4,38,4/2/2010,76468.66,FALSE,
4,38,4/9/2010,71927.48,FALSE,
4,38,4/16/2010,73314.86,FALSE,
4,38,4/23/2010,71424.16,FALSE,
4,38,4/30/2010,76855.97,FALSE,
4,38,5/7/2010,75815.23,TRUE,
4,38,5/14/2010,69940.43,FALSE,
4,38,5/21/2010,72981.77,FALSE,
4,38,5/28/2010,68415.4,FALSE,
4,38,6/4/2010,72193.72,FALSE,
4,38,6/11/2010,68635.62,FALSE,
4,38,6/18/2010,70573.99,FALSE,
4,38,6/25/2010,69541.32,FALSE,
4,39,7/2/2010,71548.7,FALSE,
4,40,7/9/2010,71112.16,FALSE,
4,40,7/16/2010,71358.16,TRUE,
4,40,7/23/2010,70436.16,FALSE,
4,40,7/30/2010,69839.51,FALSE,
4,40,8/6/2010,75381.62,FALSE,
4,40,8/13/2010,74925.4,FALSE,
4,40,8/20/2010,73047.69,FALSE,
4,40,8/27/2010,71211.72,FALSE,
4,40,9/3/2010,78878.44,FALSE,
4,40,9/10/2010,75610.4,FALSE,
4,40,9/17/2010,77255.61,FALSE,
4,40,9/24/2010,72542.49,FALSE,
4,40,10/1/2010,76349.73,FALSE,
4,40,10/8/2010,80061.65,FALSE,
4,40,10/15/2010,77192.05,FALSE,
4,40,10/22/2010,78770.01,FALSE,
4,40,10/29/2010,75566.08,FALSE,
4,40,11/5/2010,82621.8,FALSE,
4,40,11/12/2010,78656.15,FALSE,
4,40,11/19/2010,79960.92,FALSE,
4,40,11/26/2010,74199.38,FALSE,
4,40,12/3/2010,78935.24,FALSE,
4,40,12/10/2010,80493.2,FALSE,
4,40,12/17/2010,84309.67,FALSE,
4,40,12/24/2010,83268.21,FALSE,
4,40,12/31/2010,74886.22,FALSE,
4,40,1/7/2011,84654.62,FALSE,
4,40,1/14/2011,82412.81,FALSE,
4,40,1/21/2011,83012.22,FALSE,
4,40,1/28/2011,81145.37,FALSE,
4,40,2/4/2011,82668.97,FALSE,
4,40,2/11/2011,87852.96,TRUE,
4,40,2/18/2011,84709.78,FALSE,
4,40,2/25/2011,86993.07,FALSE,
4,40,3/4/2011,86669.22,FALSE,
4,40,3/11/2011,83458.08,FALSE,
4,40,3/18/2011,86428.79,FALSE,
4,40,3/25/2011,74548.27,FALSE,
4,40,4/1/2011,76119.09,FALSE,
4,40,4/8/2011,80001.09,FALSE,
4,40,4/15/2011,74405.32,FALSE,
4,40,4/22/2011,79351.78,FALSE,
4,40,4/29/2011,69723.64,TRUE,
4,40,5/6/2011,81507.37,FALSE,
4,40,5/13/2011,71133.63,FALSE,
4,40,5/20/2011,73427.45,FALSE,
4,40,5/27/2011,76374.45,FALSE,
4,40,6/3/2011,75210.09,TRUE,
4,40,6/10/2011,74073.38,FALSE,
4,40,6/17/2011,73144.6,FALSE,
4,40,6/24/2011,72221.42,FALSE,
4,40,7/1/2011,75289.02,FALSE,
4,40,7/8/2011,70637.62,FALSE,
4,40,7/15/2011,74879.58,TRUE,
4,40,7/22/2011,73049.8,FALSE,
4,40,7/29/2011,69718.78,FALSE,
4,40,8/5/2011,77115.2,FALSE,
4,40,8/12/2011,71634.65,FALSE,
4,40,8/19/2011,75363.68,FALSE,
4,40,8/26/2011,72352.3,FALSE,
4,40,9/2/2011,80002.69,FALSE,
4,40,9/9/2011,80531.1,FALSE,
4,40,9/16/2011,78758.36,FALSE,
4,40,9/23/2011,78930.99,FALSE,
4,40,9/30/2011,77912.07,FALSE,
4,40,10/7/2011,81476.46,FALSE,
4,40,10/14/2011,78493.69,FALSE,
4,40,10/21/2011,82695.07,FALSE,
4,40,10/28/2011,79046.56,FALSE,
4,40,11/4/2011,84493.53,FALSE,
4,40,11/11/2011,80734.11,FALSE,
4,40,11/18/2011,80158.9,FALSE,
4,40,11/25/2011,73619.8,FALSE,
4,40,12/2/2011,75396.76,FALSE,
4,40,12/9/2011,80935.4,FALSE,
4,40,12/16/2011,78319.34,FALSE,
4,40,12/23/2011,87314.12,FALSE,
4,40,12/30/2011,69237.54,FALSE,
4,40,1/6/2012,88894.97,FALSE,
4,40,1/13/2012,82755.45,FALSE,
4,40,1/20/2012,86144.81,FALSE,
4,40,1/27/2012,82450.27,FALSE,
4,40,2/3/2012,89779.5,FALSE,
4,40,2/10/2012,89784.52,TRUE,
4,40,2/17/2012,87562.56,FALSE,
4,40,2/24/2012,87624.17,FALSE,
4,40,3/2/2012,93453.04,FALSE,
4,40,3/9/2012,87966.8,FALSE,
4,40,3/16/2012,82799.69,FALSE,
4,40,3/23/2012,79256.49,FALSE,
4,40,3/30/2012,78541.52,FALSE,
4,40,4/6/2012,86280.29,FALSE,
4,40,4/13/2012,75753.93,FALSE,
4,40,4/20/2012,85315.89,FALSE,
4,40,4/27/2012,79141.16,TRUE,
4,40,5/4/2012,84036.85,FALSE,
4,40,5/11/2012,75587.37,FALSE,
4,40,5/18/2012,81013.8,FALSE,
4,40,5/25/2012,77548.31,FALSE,
4,40,6/1/2012,80235.47,TRUE,
4,40,6/8/2012,80863.27,FALSE,
4,40,6/15/2012,79304.93,FALSE,
4,40,6/22/2012,77957.49,FALSE,
4,40,6/29/2012,81459.25,FALSE,
4,40,7/6/2012,79372.92,FALSE,
4,40,7/13/2012,77096.08,TRUE,
4,40,7/20/2012,79165.24,FALSE,
4,40,7/27/2012,77360.73,FALSE,
4,40,8/3/2012,82270.82,FALSE,
4,40,8/10/2012,78338.17,FALSE,
4,40,8/17/2012,80865.06,FALSE,
4,40,8/24/2012,81757.96,FALSE,
4,40,8/31/2012,81893.01,FALSE,
4,40,9/7/2012,85703.12,FALSE,
4,40,9/14/2012,83030.87,FALSE,
4,40,9/21/2012,80696.21,FALSE,
4,40,9/28/2012,76724.11,FALSE,
4,40,10/5/2012,87756.28,FALSE,
4,40,10/12/2012,79997.68,FALSE,
4,40,10/19/2012,79449.38,FALSE,
4,40,10/26/2012,82878.16,FALSE,
4,40,2/5/2010,401.94,FALSE,
4,40,2/12/2010,686.83,FALSE,
4,40,2/19/2010,606,FALSE,
4,40,2/26/2010,564,FALSE,
4,40,3/5/2010,376,FALSE,
4,40,3/12/2010,426,FALSE,
4,40,3/19/2010,500,FALSE,
4,40,3/26/2010,187,FALSE,
4,40,4/2/2010,158,FALSE,
4,40,4/9/2010,355,FALSE,
4,40,4/16/2010,188.33,FALSE,
4,40,4/23/2010,236,FALSE,
4,40,4/30/2010,188,FALSE,
4,40,5/7/2010,196,FALSE,
4,40,5/14/2010,311,TRUE,
4,40,5/21/2010,171,FALSE,
4,40,5/28/2010,176.83,FALSE,
4,40,6/4/2010,238,FALSE,
4,40,6/11/2010,300.66,FALSE,
4,40,6/18/2010,344,FALSE,
4,40,6/25/2010,356,FALSE,
4,40,7/2/2010,401,FALSE,
4,41,7/9/2010,175,FALSE,
4,41,7/16/2010,201,TRUE,
4,41,7/23/2010,764,FALSE,
4,41,7/30/2010,734,FALSE,
4,41,8/6/2010,1074,FALSE,
4,41,8/13/2010,2232,FALSE,
4,41,8/20/2010,2104.5,FALSE,
4,41,8/27/2010,1350,FALSE,
4,41,9/3/2010,3163,FALSE,
4,41,9/10/2010,1451,FALSE,
4,41,9/17/2010,912,FALSE,
4,41,9/24/2010,818.5,FALSE,
4,41,10/1/2010,811.5,FALSE,
4,41,10/8/2010,1812.97,FALSE,
4,41,10/15/2010,3452.5,FALSE,
4,41,10/22/2010,1713.5,FALSE,
4,41,10/29/2010,1507,FALSE,
4,41,11/5/2010,1429.33,FALSE,
4,41,11/12/2010,620,FALSE,
4,41,11/19/2010,883,FALSE,
4,41,11/26/2010,944.5,FALSE,
4,41,12/3/2010,862,FALSE,
4,41,12/10/2010,849.75,FALSE,
4,41,12/17/2010,1007,FALSE,
4,41,12/24/2010,1063,FALSE,
4,41,12/31/2010,225,FALSE,
4,41,1/7/2011,97,FALSE,
4,41,1/14/2011,66.75,FALSE,
4,41,1/21/2011,121.25,FALSE,
4,41,1/28/2011,185,FALSE,
4,41,2/4/2011,153.25,FALSE,
4,41,2/11/2011,245,TRUE,
4,41,2/18/2011,722,FALSE,
4,41,2/25/2011,941.5,FALSE,
4,41,3/4/2011,387.25,FALSE,
4,41,3/11/2011,545.75,FALSE,
4,41,3/18/2011,598.11,FALSE,
4,41,3/25/2011,392,FALSE,
4,41,4/1/2011,256,FALSE,
4,41,4/8/2011,527.5,FALSE,
4,41,4/15/2011,444.5,FALSE,
4,41,4/22/2011,298.5,FALSE,
4,41,4/29/2011,267.5,TRUE,
4,41,5/6/2011,400,FALSE,
4,41,5/13/2011,135.5,FALSE,
4,41,5/20/2011,304.75,FALSE,
4,41,5/27/2011,241,FALSE,
4,41,6/3/2011,335.5,TRUE,
4,41,6/10/2011,157,FALSE,
4,41,6/17/2011,377.5,FALSE,
4,41,6/24/2011,350.93,FALSE,
4,41,7/1/2011,371.75,FALSE,
4,41,7/8/2011,399,FALSE,
4,41,7/15/2011,542.75,TRUE,
4,41,7/22/2011,691,FALSE,
4,41,7/29/2011,809.5,FALSE,
4,41,8/5/2011,1389,FALSE,
4,41,8/12/2011,1336.5,FALSE,
4,41,8/19/2011,2683.5,FALSE,
4,41,8/26/2011,1595,FALSE,
4,41,9/2/2011,1457,FALSE,
4,41,9/9/2011,2200.5,FALSE,
4,41,9/16/2011,2593.5,FALSE,
4,41,9/23/2011,1991,FALSE,
4,41,9/30/2011,2718,FALSE,
4,41,10/7/2011,2164.5,FALSE,
4,41,10/14/2011,2049,FALSE,
4,41,10/21/2011,1876,FALSE,
4,41,10/28/2011,3122.5,FALSE,
4,41,11/4/2011,1421,FALSE,
4,41,11/11/2011,1320,FALSE,
4,41,11/18/2011,1785.5,FALSE,
4,41,11/25/2011,2069.5,FALSE,
4,41,12/2/2011,1203.31,FALSE,
4,41,12/9/2011,931.01,FALSE,
4,41,12/16/2011,1935.11,FALSE,
4,41,12/23/2011,1499.05,FALSE,
4,41,12/30/2011,531.55,FALSE,
4,41,1/6/2012,405.71,FALSE,
4,41,1/13/2012,281.68,FALSE,
4,41,1/20/2012,323.84,FALSE,
4,41,1/27/2012,193.09,FALSE,
4,41,2/3/2012,260,FALSE,
4,41,2/10/2012,625.81,TRUE,
4,41,2/17/2012,478,FALSE,
4,41,2/24/2012,679.81,FALSE,
4,41,3/2/2012,428,FALSE,
4,41,3/9/2012,558,FALSE,
4,41,3/16/2012,724,FALSE,
4,41,3/23/2012,1118.5,FALSE,
4,41,3/30/2012,1086,FALSE,
4,41,4/6/2012,868,FALSE,
4,41,4/13/2012,507.5,FALSE,
4,41,4/20/2012,617.41,FALSE,
4,41,4/27/2012,584.94,TRUE,
4,41,5/4/2012,490.97,FALSE,
4,41,5/11/2012,488,FALSE,
4,41,5/18/2012,594.94,FALSE,
4,41,5/25/2012,317,FALSE,
4,41,6/1/2012,442.97,TRUE,
4,41,6/8/2012,339.5,FALSE,
4,41,6/15/2012,375.5,FALSE,
4,41,6/22/2012,557.82,FALSE,
4,41,6/29/2012,470.41,FALSE,
4,41,7/6/2012,593,FALSE,
4,41,7/13/2012,740.47,TRUE,
4,41,7/20/2012,1116.47,FALSE,
4,41,7/27/2012,1328.99,FALSE,
4,41,8/3/2012,910.66,FALSE,
4,41,8/10/2012,1217.54,FALSE,
4,41,8/17/2012,1742.91,FALSE,
4,41,8/24/2012,3865.06,FALSE,
4,41,8/31/2012,4283.39,FALSE,
4,41,9/7/2012,3091.76,FALSE,
4,41,9/14/2012,3395.12,FALSE,
4,41,9/21/2012,2855.64,FALSE,
4,41,9/28/2012,2028.83,FALSE,
4,41,10/5/2012,2345.67,FALSE,
4,41,10/12/2012,1917.68,FALSE,
4,41,10/19/2012,1760.16,FALSE,
4,41,10/26/2012,1709.26,FALSE,
4,41,2/5/2010,9960.26,FALSE,
4,41,2/12/2010,8862.27,FALSE,
4,41,2/19/2010,9653.87,FALSE,
4,41,2/26/2010,9571.95,FALSE,
4,41,3/5/2010,9555.83,FALSE,
4,41,3/12/2010,9483.84,FALSE,
4,41,3/19/2010,8574.38,FALSE,
4,41,3/26/2010,7584.62,FALSE,
4,41,4/2/2010,8734.36,FALSE,
4,41,4/9/2010,7964.3,FALSE,
4,41,4/16/2010,8661.16,FALSE,
4,41,4/23/2010,7762.08,FALSE,
4,41,4/30/2010,9190.11,FALSE,
4,41,5/7/2010,8586.24,FALSE,
4,41,5/14/2010,8374.67,TRUE,
4,41,5/21/2010,9045.67,FALSE,
4,41,5/28/2010,8782.89,FALSE,
4,41,6/4/2010,9215.86,FALSE,
4,41,6/11/2010,9796.75,FALSE,
4,41,6/18/2010,9438.31,FALSE,
4,41,6/25/2010,8844.24,FALSE,
4,41,7/2/2010,9813.07,FALSE,
4,42,7/9/2010,8521.08,FALSE,
4,42,7/16/2010,8922.72,TRUE,
4,42,7/23/2010,8830.16,FALSE,
4,42,7/30/2010,8443.25,FALSE,
4,42,8/6/2010,9911.76,FALSE,
4,42,8/13/2010,8995.75,FALSE,
4,42,8/20/2010,9904.87,FALSE,
4,42,8/27/2010,8733.8,FALSE,
4,42,9/3/2010,10196.89,FALSE,
4,42,9/10/2010,9151.72,FALSE,
4,42,9/17/2010,9795.69,FALSE,
4,42,9/24/2010,9026.97,FALSE,
4,42,10/1/2010,8858.68,FALSE,
4,42,10/8/2010,9765.19,FALSE,
4,42,10/15/2010,10328.66,FALSE,
4,42,10/22/2010,9789.7,FALSE,
4,42,10/29/2010,8843.75,FALSE,
4,42,11/5/2010,9234.26,FALSE,
4,42,11/12/2010,8331.02,FALSE,
4,42,11/19/2010,8229.91,FALSE,
4,42,11/26/2010,8207.89,FALSE,
4,42,12/3/2010,8857.55,FALSE,
4,42,12/10/2010,8569.95,FALSE,
4,42,12/17/2010,9398.08,FALSE,
4,42,12/24/2010,8960.09,FALSE,
4,42,12/31/2010,6130.64,FALSE,
4,42,1/7/2011,8763.31,FALSE,
4,42,1/14/2011,8567.77,FALSE,
4,42,1/21/2011,9461.2,FALSE,
4,42,1/28/2011,8462.79,FALSE,
4,42,2/4/2011,7327.56,FALSE,
4,42,2/11/2011,7324.55,TRUE,
4,42,2/18/2011,10760.69,FALSE,
4,42,2/25/2011,9786.19,FALSE,
4,42,3/4/2011,9239.11,FALSE,
4,42,3/11/2011,10010.04,FALSE,
4,42,3/18/2011,8793.71,FALSE,
4,42,3/25/2011,8728.44,FALSE,
4,42,4/1/2011,8393.84,FALSE,
4,42,4/8/2011,8843.71,FALSE,
4,42,4/15/2011,7921.34,FALSE,
4,42,4/22/2011,8588.93,FALSE,
4,42,4/29/2011,7816.14,TRUE,
4,42,5/6/2011,8832.71,FALSE,
4,42,5/13/2011,7067.47,FALSE,
4,42,5/20/2011,7424.54,FALSE,
4,42,5/27/2011,8022.99,FALSE,
4,42,6/3/2011,8224.62,TRUE,
4,42,6/10/2011,8201.99,FALSE,
4,42,6/17/2011,8848.45,FALSE,
4,42,6/24/2011,6895.36,FALSE,
4,42,7/1/2011,10260.13,FALSE,
4,42,7/8/2011,10361.42,FALSE,
4,42,7/15/2011,9148.39,TRUE,
4,42,7/22/2011,10062.06,FALSE,
4,42,7/29/2011,9173.47,FALSE,
4,42,8/5/2011,9286.24,FALSE,
4,42,8/12/2011,9936.23,FALSE,
4,42,8/19/2011,9552.38,FALSE,
4,42,8/26/2011,9566.82,FALSE,
4,42,9/2/2011,10680.99,FALSE,
4,42,9/9/2011,9521,FALSE,
4,42,9/16/2011,10528.03,FALSE,
4,42,9/23/2011,10435.44,FALSE,
4,42,9/30/2011,9829.35,FALSE,
4,42,10/7/2011,10069.71,FALSE,
4,42,10/14/2011,11183.66,FALSE,
4,42,10/21/2011,10474.65,FALSE,
4,42,10/28/2011,9959.19,FALSE,
4,42,11/4/2011,12400.25,FALSE,
4,42,11/11/2011,11457.82,FALSE,
4,42,11/18/2011,10451.05,FALSE,
4,42,11/25/2011,11196.46,FALSE,
4,42,12/2/2011,8427.92,FALSE,
4,42,12/9/2011,8071.47,FALSE,
4,42,12/16/2011,9006.14,FALSE,
4,42,12/23/2011,10552.3,FALSE,
4,42,12/30/2011,7459.92,FALSE,
4,42,1/6/2012,9437.86,FALSE,
4,42,1/13/2012,8134.94,FALSE,
4,42,1/20/2012,10590.09,FALSE,
4,42,1/27/2012,10700.26,FALSE,
4,42,2/3/2012,12384.83,FALSE,
4,42,2/10/2012,10414.25,TRUE,
4,42,2/17/2012,9435.48,FALSE,
4,42,2/24/2012,11359.77,FALSE,
4,42,3/2/2012,12387.59,FALSE,
4,42,3/9/2012,13068.86,FALSE,
4,42,3/16/2012,11344.38,FALSE,
4,42,3/23/2012,9876.65,FALSE,
4,42,3/30/2012,10023.78,FALSE,
4,42,4/6/2012,11448.99,FALSE,
4,42,4/13/2012,9382.59,FALSE,
4,42,4/20/2012,9714.58,FALSE,
4,42,4/27/2012,10817.2,TRUE,
4,42,5/4/2012,9813.89,FALSE,
4,42,5/11/2012,11389.2,FALSE,
4,42,5/18/2012,9904.21,FALSE,
4,42,5/25/2012,11093.37,FALSE,
4,42,6/1/2012,9571.12,TRUE,
4,42,6/8/2012,10457.49,FALSE,
4,42,6/15/2012,9219.73,FALSE,
4,42,6/22/2012,9493.2,FALSE,
4,42,6/29/2012,10747.14,FALSE,
4,42,7/6/2012,10584.63,FALSE,
4,42,7/13/2012,10581.55,TRUE,
4,42,7/20/2012,10668.74,FALSE,
4,42,7/27/2012,11798.19,FALSE,
4,42,8/3/2012,11325.69,FALSE,
4,42,8/10/2012,10001.89,FALSE,
4,42,8/17/2012,11328.05,FALSE,
4,42,8/24/2012,10225.84,FALSE,
4,42,8/31/2012,11494.65,FALSE,
4,42,9/7/2012,8951.35,FALSE,
4,42,9/14/2012,8670.25,FALSE,
4,42,9/21/2012,9690.59,FALSE,
4,42,9/28/2012,7875.86,FALSE,
4,42,10/5/2012,10856.83,FALSE,
4,42,10/12/2012,10055.47,FALSE,
4,42,10/19/2012,10675.14,FALSE,
4,42,10/26/2012,10437.18,FALSE,
4,42,2/5/2010,5972.36,FALSE,
4,42,2/12/2010,6408.56,FALSE,
4,42,2/19/2010,4914.14,FALSE,
4,42,2/26/2010,4535.78,FALSE,
4,42,3/5/2010,5389.24,FALSE,
4,42,3/12/2010,5522.33,FALSE,
4,42,3/19/2010,5212.04,FALSE,
4,42,3/26/2010,4287.27,FALSE,
4,42,4/2/2010,5107.38,FALSE,
4,42,4/9/2010,4832.28,FALSE,
4,42,4/16/2010,5239.07,FALSE,
4,42,4/23/2010,5436.6,FALSE,
4,42,4/30/2010,5995.37,FALSE,
4,42,5/7/2010,5609.25,FALSE,
4,42,5/14/2010,5473.98,TRUE,
4,42,5/21/2010,5144.73,FALSE,
4,42,5/28/2010,4449.77,FALSE,
4,42,6/4/2010,4606.97,FALSE,
4,42,6/11/2010,5148.78,FALSE,
4,42,6/18/2010,5049.55,FALSE,
4,42,6/25/2010,4111.46,FALSE,
4,42,7/2/2010,4959.74,FALSE,
4,44,7/9/2010,3803.79,FALSE,
4,44,7/16/2010,4487.91,TRUE,
4,44,7/23/2010,4655.06,FALSE,
4,44,7/30/2010,4317.21,FALSE,
4,44,8/6/2010,4402.07,FALSE,
4,44,8/13/2010,4785.87,FALSE,
4,44,8/20/2010,4324.7,FALSE,
4,44,8/27/2010,4710.71,FALSE,
4,44,9/3/2010,5883.82,FALSE,
4,44,9/10/2010,5818.87,FALSE,
4,44,9/17/2010,5300.5,FALSE,
4,44,9/24/2010,5747.79,FALSE,
4,44,10/1/2010,5534.06,FALSE,
4,44,10/8/2010,5368.8,FALSE,
4,44,10/15/2010,6109.85,FALSE,
4,44,10/22/2010,5818.58,FALSE,
4,44,10/29/2010,6752.32,FALSE,
4,44,11/5/2010,5121.25,FALSE,
4,44,11/12/2010,5306.62,FALSE,
4,44,11/19/2010,4930.41,FALSE,
4,44,11/26/2010,8011.58,FALSE,
4,44,12/3/2010,6436.41,FALSE,
4,44,12/10/2010,8188.04,FALSE,
4,44,12/17/2010,8043.92,FALSE,
4,44,12/24/2010,9044.33,FALSE,
4,44,12/31/2010,3463.58,FALSE,
4,44,1/7/2011,4116.62,FALSE,
4,44,1/14/2011,4045.18,FALSE,
4,44,1/21/2011,4195.13,FALSE,
4,44,1/28/2011,4425.34,FALSE,
4,44,2/4/2011,4347.63,FALSE,
4,44,2/11/2011,6299.85,TRUE,
4,44,2/18/2011,5514.04,FALSE,
4,44,2/25/2011,4364.59,FALSE,
4,44,3/4/2011,5149.4,FALSE,
4,44,3/11/2011,4691.61,FALSE,
4,44,3/18/2011,5378.39,FALSE,
4,44,3/25/2011,4009.02,FALSE,
4,44,4/1/2011,4388.08,FALSE,
4,44,4/8/2011,5304.41,FALSE,
4,44,4/15/2011,5072.58,FALSE,
4,44,4/22/2011,6053.99,FALSE,
4,44,4/29/2011,4931.94,TRUE,
4,44,5/6/2011,5817.73,FALSE,
4,44,5/13/2011,5259.75,FALSE,
4,44,5/20/2011,4454.42,FALSE,
4,44,5/27/2011,4216.44,FALSE,
4,44,6/3/2011,4049.73,TRUE,
4,44,6/10/2011,4357.11,FALSE,
4,44,6/17/2011,5143.21,FALSE,
4,44,6/24/2011,4507.97,FALSE,
4,44,7/1/2011,5012.24,FALSE,
4,44,7/8/2011,4877.28,FALSE,
4,44,7/15/2011,4505.52,TRUE,
4,44,7/22/2011,4895.09,FALSE,
4,44,7/29/2011,4366.82,FALSE,
4,44,8/5/2011,4600.44,FALSE,
4,44,8/12/2011,5276.77,FALSE,
4,44,8/19/2011,5060.52,FALSE,
4,44,8/26/2011,4444.04,FALSE,
4,44,9/2/2011,5696.33,FALSE,
4,44,9/9/2011,5606.65,FALSE,
4,44,9/16/2011,6062.36,FALSE,
4,44,9/23/2011,6394.24,FALSE,
4,44,9/30/2011,7861.67,FALSE,
4,44,10/7/2011,6986.59,FALSE,
4,44,10/14/2011,6201.89,FALSE,
4,44,10/21/2011,6409.4,FALSE,
4,44,10/28/2011,7456.66,FALSE,
4,44,11/4/2011,6688.49,FALSE,
4,44,11/11/2011,5873.4,FALSE,
4,44,11/18/2011,6906.83,FALSE,
4,44,11/25/2011,8235.08,FALSE,
4,44,12/2/2011,7272.51,FALSE,
4,44,12/9/2011,9816.33,FALSE,
4,44,12/16/2011,9647.13,FALSE,
4,44,12/23/2011,11616.12,FALSE,
4,44,12/30/2011,4907.27,FALSE,
4,44,1/6/2012,5081.32,FALSE,
4,44,1/13/2012,4672.68,FALSE,
4,44,1/20/2012,5765.54,FALSE,
4,44,1/27/2012,5094.56,FALSE,
4,44,2/3/2012,6088.47,FALSE,
4,44,2/10/2012,6883.11,TRUE,
4,44,2/17/2012,6029.77,FALSE,
4,44,2/24/2012,5106.73,FALSE,
4,44,3/2/2012,5795.76,FALSE,
4,44,3/9/2012,4509.78,FALSE,
4,44,3/16/2012,4631.4,FALSE,
4,44,3/23/2012,4075.29,FALSE,
4,44,3/30/2012,3913.57,FALSE,
4,44,4/6/2012,5052.16,FALSE,
4,44,4/13/2012,3737.7,FALSE,
4,44,4/20/2012,3942.07,FALSE,
4,44,4/27/2012,4320.98,TRUE,
4,44,5/4/2012,5063.59,FALSE,
4,44,5/11/2012,5837.88,FALSE,
4,44,5/18/2012,5605.33,FALSE,
4,44,5/25/2012,4989.76,FALSE,
4,44,6/1/2012,4955.24,TRUE,
4,44,6/8/2012,5261.03,FALSE,
4,44,6/15/2012,5228.62,FALSE,
4,44,6/22/2012,4849.78,FALSE,
4,44,6/29/2012,5186.86,FALSE,
4,44,7/6/2012,4831.7,FALSE,
4,44,7/13/2012,4811.75,TRUE,
4,44,7/20/2012,4640.35,FALSE,
4,44,7/27/2012,4412.27,FALSE,
4,44,8/3/2012,4357.38,FALSE,
4,44,8/10/2012,4018.16,FALSE,
4,44,8/17/2012,4866.71,FALSE,
4,44,8/24/2012,5189.15,FALSE,
4,44,8/31/2012,4872.38,FALSE,
4,44,9/7/2012,5438.37,FALSE,
4,44,9/14/2012,6155.58,FALSE,
4,44,9/21/2012,7982.36,FALSE,
4,44,9/28/2012,5997.69,FALSE,
4,44,10/5/2012,6119.89,FALSE,
4,44,10/12/2012,5621.28,FALSE,
4,44,10/19/2012,6997.43,FALSE,
4,44,10/26/2012,7605.63,FALSE,
4,44,2/5/2010,31689.2,FALSE,
4,44,2/12/2010,31689.2,FALSE,
4,44,2/26/2010,31689.2,FALSE,
4,44,3/19/2010,31689.2,FALSE,
4,44,3/26/2010,31689.2,FALSE,
4,44,4/9/2010,31689.2,FALSE,
4,44,4/16/2010,31689.2,FALSE,
4,44,4/23/2010,31689.2,FALSE,
4,44,6/25/2010,31689.2,FALSE,
4,44,7/2/2010,31689.2,FALSE,
4,44,7/9/2010,31689.2,FALSE,
4,44,7/23/2010,31689.2,FALSE,
4,44,8/27/2010,31689.2,FALSE,
4,44,9/10/2010,31689.2,FALSE,
4,44,9/24/2010,31689.2,TRUE,
4,44,10/8/2010,31689.2,FALSE,
4,44,10/15/2010,31689.2,FALSE,
4,44,11/19/2010,31689.2,FALSE,
4,44,11/26/2010,31689.2,FALSE,
4,44,12/10/2010,31689.2,FALSE,
4,44,12/31/2010,31689.2,FALSE,
4,44,1/7/2011,31689.2,FALSE,
4,45,1/21/2011,31689.2,FALSE,
4,45,2/4/2011,31689.2,TRUE,
4,45,2/11/2011,31689.2,FALSE,
4,45,2/25/2011,31689.2,FALSE,
4,45,3/4/2011,31689.2,FALSE,
4,45,3/18/2011,31689.2,FALSE,
4,45,3/25/2011,31689.2,FALSE,
4,45,4/1/2011,31689.2,FALSE,
4,45,4/22/2011,31689.2,FALSE,
4,45,4/29/2011,31689.2,FALSE,
4,45,5/13/2011,31689.2,FALSE,
4,45,10/14/2011,31689.2,FALSE,
4,45,11/25/2011,31689.2,FALSE,
4,45,12/2/2011,31689.2,FALSE,
4,45,12/16/2011,31689.2,TRUE,
